DateTime,AirportDistance,AltAGL,AltMSL Lag Diff,amp1,amp2,AOASimple,CAS,Coordination Index,E1 CHT Divergence,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Divergence,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,IAS,LatAc,LOC-I Index,NAV1,NAV2,NormAc,OAT,Pitch,Roll,RunwayDistance,Stall Index,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpd Calculated,VSpdG,WptBrg,WptDst
3403,1613.032455,0,-1,5.8,0.1,4.28,20.667,5.760410034,14.01,244.57,258.58,248.36,257.13,249.27,918.9,1051.93,898.42,1147.69,1.54,55.44,160.18,813.3,14.52,16.41,0,1852,0.012,266.3,17.5,0,0,0.01643637,116.2,114.3,0.01,22.8,4.28,0.41,500,0.285333333,0,30.93,267.9,27.9,27.9,18,0.5,0,0,-75.4,0.3
3404,1613.032455,1,0.6,5.6,0.1,4.28,20.667,4.216146032,14.16,244.56,258.72,248.41,257.18,251.32,918.81,1050.33,897.58,1148.9,1.71,55.13,160.19,806.6,14.52,16.41,0,1852,0.012,266.4,17.5,0,0,0.01203007,116.2,114.3,0,22.8,4.28,0.41,500,0.285333333,0,30.93,267.9,27.9,27.9,17,10.71,0,0,-75.4,0.3
3405,1613.032455,1,0.7,2.5,0,4.26,20.667,4.075650537,14.27,244.65,258.92,248.57,257.35,256.76,919.61,1051.86,898.88,1155.64,1.9,55.23,160.19,805.2,14.52,16.41,0,1852,0.012,266.3,17.5,0,-0.01,0.011574848,116.2,114.3,0,22.8,4.26,0.4,500,0.284,0,30.93,267.9,27.5,27.6,17,3.18,0,0,-75.4,0.3
3406,1613.032455,2,0.8,3,0.1,4.25,20.667,3.794659039,14.4,244.74,259.14,248.78,257.52,262.96,920.03,1052.19,900,1162.96,1.58,55.18,160.21,805,14.52,16.41,0,1852,0.012,266.4,17.5,0,-0.01,0.010751534,116.2,114.3,-0.01,22.8,4.25,0.38,500,0.283333333,0,30.93,267.9,27.4,27.5,18,0.12,0,0,-75.4,0.3
3407,1613.032455,2,1.2,3.9,0.1,5.071324554,20.667,5.760410034,14.54,244.98,259.52,249.06,257.82,268.11,921.31,1051.66,901.32,1169.43,1.52,55.2,160.22,806.2,14.52,16.35,0,1852,0.012,266.4,18,0,-0.01,0.019475273,116.2,114.3,-0.01,22.8,4.25,0.41,500,0.338088304,0,30.87,267.9,27.5,27.5,18,-0.78,-30,0,-75.4,0.3
3408,1613.032455,2,2.8,4.1,0.2,5.071324554,20.667,5.61991454,14.64,245.1,259.74,249.29,258.03,274.33,921.39,1049.91,901.47,1175.8,1.5,55.36,160.23,804.8,14.52,16.35,0,1852,0.012,266.4,18,0,0,0.019000274,116.2,114.3,0,22.8,4.25,0.4,500,0.338088304,0,30.87,267.9,27.5,27.6,18,-13.5,-30,0,-75.4,0.3
3409,1613.032455,0,1.4,3.6,0.1,5.061324554,20.667,3.794659039,14.73,245.24,259.97,249.47,258.25,277.93,920.86,1048.24,901.22,1179.15,1.58,55.21,160.23,806.6,14.52,16.35,0,1852,0.012,266.3,17.5,0,-0.01,0.012804001,116.2,114.3,0,22.8,4.24,0.38,500,0.337421637,0,30.87,267.9,27.4,27.5,18,-15.91,-30,0,-75.4,0.3
3410,1613.032455,0,0,3.9,0.1,5.051324554,20.667,5.760410034,14.91,245.26,260.17,249.56,258.31,284.03,920.88,1047.34,899.94,1183.97,1.4,55.24,160.24,806.6,14.52,16.35,0,1852,0.012,266.3,17.5,0,-0.01,0.019398467,116.2,114.3,0,22.8,4.23,0.41,500,0.33675497,0,30.87,267.9,27.5,27.5,17,-16.61,-30,0,-75.4,0.3
3411,1613.032455,0,-0.2,3.6,0.1,4.25,20.667,5.760410034,15.02,245.46,260.48,249.87,258.6,286.47,920.93,1045.89,899.9,1186.37,1.56,55.23,160.25,811.4,14.52,16.35,0,1852,0.012,266.3,17.5,0,-0.01,0.016321162,116.2,114.3,0,22.8,4.25,0.41,500,0.283333333,0,30.87,267.9,27.4,27.5,17,-29.09,0,0,-75.4,0.3
3412,1613.032455,0,-0.1,4.5,0.3,3.418675446,20.667,5.61991454,15.13,245.6,260.73,250.09,258.83,286.73,920.99,1044.12,899.69,1186.42,1.53,55.15,160.25,804.1,14.54,16.35,0,1852,0.012,266.3,18.5,0,0,0.012808443,116.2,114.3,-0.01,22.8,4.24,0.4,500,0.227911696,0,30.89,267.9,27.7,27.7,18,-12.87,30,0,-75.4,0.3
3413,1613.032455,0,-1,5.2,0.2,3.428675446,20.667,5.61991454,15.25,245.74,260.99,250.32,259.03,284.49,920.61,1045.46,899.46,1183.95,1.5,55.16,160.26,806.4,14.54,16.35,0,1852,0.012,266.3,18.5,0,-0.01,0.012845909,116.2,114.3,0.02,22.8,4.25,0.4,500,0.228578363,0,30.89,267.9,27.9,27.9,18,12.4,30,0,-75.4,0.3
3414,1613.032455,0,-2.9,5.1,0.1,4.24,20.667,5.338923041,15.35,245.77,261.12,250.4,259.14,285.92,919.47,1047.29,899.43,1185.35,1.41,55.18,160.26,806,14.54,16.35,0,1852,0.012,266.3,19,0,0,0.015091356,116.2,114.3,0,22.8,4.24,0.38,500,0.282666667,0,30.89,267.9,27.9,27.9,18,2.41,0,0,-75.4,0.3
3415,1613.032455,0,-1.2,4.7,0.2,4.21,20.667,5.760410034,15.47,246.03,261.5,250.68,259.45,289,918.2,1046.91,900.35,1189.35,1.64,55.26,160.26,802.9,14.52,16.35,0,1852,0.012,266.3,18,0,0,0.016167551,116.2,114.3,-0.01,22.8,4.21,0.41,500,0.280666667,0,30.87,267.9,27.9,27.9,18,11.85,0,0,-75.4,0.3
3416,1613.032455,2,0.3,4.5,0,4.24,20.667,5.61991454,15.6,246.09,261.69,250.82,259.58,292.86,917.33,1045.55,900.64,1193.5,1.44,55.23,160.26,807,14.54,16.35,0,1852,0.012,266.3,18,0,-0.01,0.015885625,116.2,114.3,0,22.8,4.24,0.4,500,0.282666667,0,30.89,267.9,27.9,27.9,18,7.77,0,0,-75.4,0.3
3417,1613.032455,2,0.3,4.4,0.2,3.438675446,20.667,5.338923041,15.74,246.29,262.03,251.16,259.85,297.06,917.41,1044.31,899.92,1196.98,1.52,55.18,160.27,801,14.54,16.3,0,1852,0.012,266.3,18,0,-0.01,0.012239216,116.2,114.3,0.02,22.8,4.26,0.38,500,0.22924503,0,30.84,267.9,27.9,27.9,18,0.42,30,0,-75.4,0.3
3418,1613.032455,2,0.3,4.3,0.1,3.408675446,20.667,5.760410034,15.8,246.48,262.28,251.36,260.09,300.65,917.08,1043.25,899.96,1200.61,1.62,55.32,160.27,805.6,14.54,16.3,0,1852,0.012,266.3,18.5,0,-0.01,0.013090245,116.2,114.3,-0.01,22.8,4.23,0.41,500,0.22724503,0,30.84,267.9,27.9,27.9,18,12.03,30,0,-75.4,0.3
3419,1613.032455,3,2.1,4.3,0.1,4.21,20.667,5.61991454,15.88,246.65,262.53,251.6,260.36,289.69,917.2,1042.76,901.25,1190.94,1.4,55.37,160.27,809.7,14.54,16.3,0,1852,0.012,266.3,18.5,0,0,0.015773227,116.2,114.3,-0.01,22.8,4.21,0.4,500,0.280666667,0,30.84,267.9,27.9,27.9,18,12.21,0,0,-75.4,0.3
3420,1613.032455,3,3.9,4.2,0.1,4.23,20.667,5.61991454,16.04,246.79,262.83,251.78,260.56,279.76,917.11,1042.08,902.18,1181.94,1.47,55.42,160.28,816.9,14.54,16.35,0,1852,0.012,266.3,18.5,0,-0.01,0.015848159,116.2,114.3,0,22.8,4.23,0.4,500,0.282,0,30.89,267.9,28,28,18,21.89,0,0,-75.4,0.3
3421,1613.032455,1,2.1,4,0.1,4.24,20.667,5.900905354,16.15,246.94,263.09,252.05,260.78,278.3,916.64,1040.37,902.37,1180.67,1.41,55.33,160.28,813,14.54,16.35,0,1852,0.012,266.3,18,0,0,0.016679892,116.2,114.3,-0.01,22.8,4.24,0.42,500,0.282666667,0,30.89,267.9,28,28,18,14.16,0,0,-75.4,0.3
3422,1613.032455,0,0.6,3.8,0.1,5.041324554,20.667,5.61991454,16.22,247.12,263.34,252.27,261.05,281.04,916.7,1037.91,902.43,1183.47,1.51,55.54,160.29,824,14.54,16.35,0,1852,0.012,266.3,18,0,-0.01,0.018887875,116.2,114.3,-0.01,22.8,4.22,0.4,500,0.336088304,0,30.89,267.9,27.9,27.9,18,0.72,-30,0,-75.4,0.3
3423,1613.032455,0,0.6,3.9,0.1,4.22,20.667,5.760410034,16.29,247.29,263.58,252.46,261.26,284.12,916.19,1037.01,902.48,1186.6,1.63,55.25,160.29,808.3,14.54,16.3,0,1852,0.012,266.3,18,0,-0.01,0.016205954,116.2,114.3,-0.02,22.8,4.22,0.41,500,0.281333333,0,30.84,267.9,28,28,18,-13.02,0,0,-75.4,0.3
3424,1613.032455,0,0.6,3.8,0.1,3.398675446,20.667,5.900905354,16.41,247.46,263.87,252.69,261.49,291.57,916.65,1039.9,902.78,1194.35,1.52,55.26,160.3,803.3,14.54,16.3,0,1852,0.012,266.3,18,0,-0.01,0.013370175,116.2,114.3,-0.01,22.8,4.22,0.42,500,0.226578363,0,30.84,267.9,27.9,27.9,18,-1.48,30,0,-75.4,0.3
3425,1613.032455,0,-1.3,3.6,0.1,4.23,20.667,5.760410034,16.54,247.6,264.14,252.9,261.72,293.69,917.29,1043.24,903.24,1196.93,1.63,55.34,160.3,807.5,14.54,16.35,0,1852,0.012,266.3,18.5,0,0,0.016244356,116.2,114.3,-0.01,22.8,4.23,0.41,500,0.282,0,30.89,267.9,27.9,27.9,18,-0.05,0,0,-75.4,0.3
3426,1612.59259,0,-3.2,3.6,0.1,4.21,20.667,5.760410034,16.7,247.74,264.44,253.13,261.98,290.07,919.78,1046.3,904.13,1194.2,1.48,55.11,160.31,808.2,14.54,16.35,0,1852,0.012,266.3,18.5,0,0,0.016167551,116.2,114.3,-0.02,22.8,4.21,0.41,500,0.280666667,0,30.89,267.9,27.9,28,18,0,0,0,-75.4,0.3
3427,1613.032455,1,-1.4,3.5,0.1,4.22,20.667,5.760410034,16.77,247.92,264.69,253.36,262.24,292.33,920.61,1049.41,903.95,1196.28,1.52,55.47,160.32,813.4,14.54,16.35,0,1852,0.012,266.3,18,0,-0.01,0.016205954,116.2,114.3,0.01,22.8,4.22,0.41,500,0.281333333,0,30.89,267.9,28,28,18,7.18,0,0,-75.4,0.3
3428,1613.032455,2,-0.2,3.2,0.1,5.041324554,20.667,5.900905354,16.86,248.13,264.99,253.59,262.47,285.76,922.44,1051.11,903.95,1189.71,1.51,55.41,160.33,820.1,14.54,16.35,0,1852,0.012,266.3,18,0,-0.01,0.019832253,116.2,114.3,0,22.8,4.22,0.42,500,0.336088304,0,30.89,267.9,27.9,27.9,18,4.07,-30,0,-75.4,0.3
3429,1613.032455,2,-0.2,3.4,0.1,4.22,20.667,5.338923041,16.94,248.29,265.23,253.78,262.7,284.82,923.83,1051.4,904.15,1188.97,1.53,55.39,160.34,814.2,14.54,16.35,0,1852,0.012,266.3,18,0,0,0.01502017,116.2,114.3,0.01,22.8,4.22,0.38,500,0.281333333,0,30.89,267.9,28,28,18,-10.67,0,0,-75.4,0.3
3430,1613.032455,3,-0.3,3.3,0.1,3.388675446,20.667,5.61991454,17.06,248.46,265.52,254.02,262.93,286.76,924.03,1052.19,904.85,1191.61,1.71,55.18,160.35,808.8,14.54,16.35,0,1852,0.012,266.3,18,0,-0.01,0.012696044,116.2,114.3,-0.01,22.8,4.21,0.4,500,0.225911696,0,30.89,267.9,28,28,18,-0.73,30,0,-75.4,0.3
3431,1613.032455,3,1.9,3.1,0.1,4.22,20.667,6.041400493,17.12,248.64,265.76,254.26,263.18,283.1,924.38,1055.25,905.41,1188.51,1.71,55.17,160.36,797.9,14.54,16.35,0,1852,0.012,266.3,18.5,0,0,0.016996473,116.2,114.3,0,22.8,4.22,0.43,500,0.281333333,0,30.89,267.9,27.9,27.9,18,-0.02,0,0,-75.4,0.3
3432,1613.032455,3,3.7,3.2,0.1,4.23,20.667,5.61991454,17.22,248.84,266.06,254.46,263.45,275.99,925.52,1060.52,905.58,1181.57,1.52,55.43,160.36,807.5,14.52,16.35,0,1852,0.012,266.3,18.5,0,-0.01,0.015848159,116.2,114.3,0,22.8,4.23,0.4,500,0.282,0,30.87,267.9,28,28,18,0,0,0,-75.4,0.3
3433,1613.032455,1,1.8,2.9,0.1,4.23,20.667,5.61991454,17.31,249,266.31,254.71,263.69,275.19,926.42,1061.21,905.02,1180.21,1.82,55.33,160.37,813.9,14.54,16.41,0,1852,0.012,266.3,17.5,0,-0.01,0.015848159,116.2,114.3,0,23,4.23,0.4,500,0.282,0,30.95,267.9,28,28,18,4.8,0,0,-75.4,0.3
3434,1613.032455,0,0.8,3,0.1,5.031324554,20.667,5.760410034,17.42,249.22,266.64,254.93,263.95,274.14,926.56,1062.63,905.09,1179.23,1.72,55.29,160.38,807.4,14.54,16.41,0,1852,0.012,266.3,18,0,-0.01,0.019321662,116.2,114.3,-0.01,23,4.21,0.41,500,0.335421637,0,30.95,267.9,27.9,27.9,17,10.43,-30,0,-75.4,0.3
